Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Joy Family,2,307,0,3,1,2,0,2,1,2,2,3,1,6,0,41332,c992c6f97bb6cfb719fa9ccb3ef6e53b,0,The puppies are fostered at my friend's factory. Friendly and playful.,46687a6d1,10.0,4
1,Susu,1,15,307,2,5,0,0,2,1,2,2,2,1,1,0,41335,d2a7c2889579271a07100d5668f5cf8f,0,I rescued her mother without noticing pregnancy. Mother dog gave birth 5puppies. She is healthy and lovely girl.,cf8539482,3.0,1
1,Hershey,8,195,179,2,5,0,0,2,2,1,1,1,1,1,0,41326,0a6dda5fb471f2abece20db3351cc147,0,"Hershey was abandoned at the temple by an irresponsible owner.She is extremely loving, friendly and super active. She needs an adopter who will look after her like their own daughter. She should not be caged or tied and should taken for regular walks. Those willing to give a loving home and show her true love can contact me at. Thank you!:)",1f983f20b,5.0,3
1,Cooper,7,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,337914b09c2fa5460e195197e994ef98,0,"Introducing Cooper!!! He's a mixed breed Male around 7-8 months old. He's cute, affectionate and like to get attention from people. He's easy to to train as he has been staying with people before. Cooper is your perfect guard dog due to his alert nature. If you interested to give Cooper a home before this X'mas, please give Wen Jing a call. Her contact number is, thanks! biggrin.gif",146005aa0,1.0,3
1,,4,307,0,3,1,2,7,2,1,2,2,2,1,5,0,41326,129e7222b397e8b60695d182aeecd88b,0,They were put at my front door at birth by person unknown. I have cared for them these few months to make sure that they are healthy. I hope fellow animal lovers will give them a home as i cannot. I already am taking care of 5 other strays. The adorable puppies are very healthy and i would not mind getting them vaccinated and dewormed for you.,47d68f63c,1.0,4
2,"Cici, Lulu",2,265,0,3,1,3,7,2,2,2,2,2,1,3,1,41401,ee6027341ffbb373e1637012ab4d8da7,0,Cici & Lulu look like a twin kitty. Naughty and playful,fb67eb5d9,2.0,3
1,Gwi. Gwi & Yo. Yo,1,307,0,3,2,7,0,1,1,2,2,2,1,3,0,41332,fc5771093356d3e273243738cefea43e,0,"Hi, I have rescued a new born puppies together with the mama dog. i temporary name them Gwi Gwi (White male) , Yo Yo (Brown Male), Mi Mi (Brown Female and adopted). They are currently at Seremban and fostering together with my daddy. I m planning to send them for their first vaccination and they are urgently need a home as the vacant house to place them are just sold. Theit mother is small size of dog with roughly 10kg and i believe they will become a small size too with grow up. They are smart and cute which the white male Gwi Gwi started to recognize daddy motor's sound when daddy come home :) on his 1 month old age!! Please consider to bring them a home as they deserve a better and forever home! :) Thanks!",9a3224461,23.0,3
2,Hitam,1,283,0,2,1,0,0,1,2,2,1,2,2,1,0,41326,cf935fbee4c6e230bf6462d2e828fb92,0,"Found near my office on Tuesday 8 May . Hitam was bleeding. Sent to the vet and found that Hitam was bitten by a cat - large hole was found on Hitam neck. Now Hitam is recovering. Anyone who is interested, can adopt Hitam for free. My location is in Seksyen 19, Shah Alam.",a18843d35,1.0,2
2,Galaxy,3,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41401,bd7e6c4d22aa1ab09139c0265b099024,0,"Say hello to Galaxy boy  This adorable fluffy, green eyed handsome boy was rescued from a park. Once rescued he required a lot of love and affection to reduce any stress and recover from any sickness as he was found wandering all alone. The tiny gorgeous boy has since been dewormed and vaccinated. He is incredibly active, loving and playful ! He is full of life and has a good temperament. He likes follows me everywhere and he is used to hanging out with other cats and adults alike.He likes to communicate through “love bites “ but has a friendly companion. Finally he is fully house trained. I are looking for someone who is Malaysian, no students. A person will continue his vaccinate program and neuter him and also take him for regular vet checks. He needs to be kept indoors, as He is very young and good with other cats. As a friendly reminder ,keeping a cat is a commitment more than ten years and they are children that never grow up and it isn't cheap to keep a pet. Only for serious adopters,Galaxy hopes to find his perfect forever home . Kindly remember there is one Galaxy in the Galaxy ;) If you are interested in the little one, please do not hesitate to call/text, Asal ideally I would prefer if you could briefly tell me more about yourself in order to ensure that it's a match made in heaven!",6df350974,9.0,2
2,Georgeous And Fabulous,11,292,299,2,7,0,0,1,1,2,1,1,1,2,0,41326,49703fba484be3f727f0c3223a49b9ed,0,They are twins white cat. Very manja cats... If possible i do not want to separate them. They are small in size and prefer to eat dry food. They are also house cats and very clean. Fabulous is slightly slimmer than georgeous...,086e528f0,3.0,4
1,Prime,12,103,206,1,1,7,0,3,3,1,1,2,1,1,400,41326,3fe5aba0e163ba03b294342d402bf179,0,1 years old husky mix German shepherd male looking for good home.,0a555d688,4.0,0
1,Xiao Bai,48,179,0,1,7,0,0,2,2,1,3,2,1,1,0,41326,b6c14bfa338f26effe1083810bb5b73d,0,Looking for adoption Breed: Poodle Gender: Male Age: 4 years old Colour: White Temperant: Very active and alert dog. Health condition: He is very healthy dog. Reason for letting go: Less time to take care the dog.,7ac66a1c2,1.0,2
1,Bailey,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,eb56700908bde2bca948a76eb4ba47b2,0,Sweet Bailey is finding a forever home,5943080b2,1.0,1
2,Leo The Black Kitten Needs A Home,4,266,265,1,1,0,0,2,1,3,3,2,1,1,0,41326,5aca30a29e8290093fee2a334d65d835,0,"Leo was rescued by my friend in August. He was then adopted for a month but unfortunately Leo's adopter has to give him up for adoption because the adopter's family's health is affected by cat fur. Little Leo is absolutely adorable, playful and longs to be loved. He's looking for a new sincere adopter. Only genuine, sincere adopter who's sure of his/her decision, willingness and commitment in giving Leo a good, loving, permanent home. Please contact me if you are interested. Tq.",3e2c46391,5.0,3
2,,1,266,0,3,7,0,0,1,1,2,2,2,1,2,0,41326,4fa62850c1cd75e09ea46cbc0787bd43,0,"Got my morning call woken up by this 2 kitties. One found in the drainage and the other is walking pointlessly at the back of my house. I supposed the mother cat decided not to take care of them or either some non-animal lover near house threw these poor little kittens here (since my backyard always have stray cats) I don’t know much about cats, but I've been taking care of them for almost a week since I found them . I don’t know what gender and how old (age) for each kittens . Furthermore , The 2 kitties are pure white in colour! No spots or anything , just pure white ! There’s always one who is fatter than the other one , and one smarter than the other one ! haha ! & I can’t keep it since I have a pet dog , I hope there will be a animal lover willing to adopt these 2 homeless kitties ! I will soon be putting them in a vet at Taipan USJ 10 which is : Klinik Veterinar Mayo Address: 11a Jalan USJ 10/1G, UEP Subang Jaya Phone: any more info , you can contact me or the vet ! I’m sure these 2 kittens will definitely steal your heart !",261fc97ec,2.0,1
2,,2,266,0,2,6,7,0,1,1,2,1,2,2,1,0,41330,beaf1823c4823725ebf86797525e7da5,0,"I found this little fellow while driving home after work. The vet says she's healthy, she's been dewormed, we are waiting to vaccinate her. I will post some photos soon, anyone interested please let me know. I'm in ipoh, so anyone around here, kindly let me know",da2cbec0f,2.0,3
2,Donnie,24,266,0,1,6,7,0,2,1,2,2,1,1,1,0,41326,4458eb2b88dc2941674716650b063fda,0,A little bit too 'manja'.,88819fc55,1.0,4
1,Goldie,5,141,307,2,3,0,0,2,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Goldie is a very shy dog, and need time to warm up but she loves playing with her furry friends. Her siblings are Blondie, Whisky and Tootsie. Vaccination and neutering are compulsory. No tying up or caging unless necessary for short periods. Please call if interested.",88448bdc5,1.0,1
1,Gracie,1,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41326,d764c4fd47f73438f82f2e7f11c8624e,0,Gracie was rescued together with her 4 other siblings from an abandoned house besides my office. I have brought her to the vet for dewormed and medical check up. She has been given a clean bill of health and is currently resided at LASS shelter. Please open your heart to Gracie. She deserves to be loved and cared for. Future adopter must spay her when she is 5 months old (we will come and check). No caging or chaining is allowed. She must be allowed to run freely within the house compound. Only serious adopters will be entertained.,c42153e51,1.0,3
1,Max,72,20,20,1,1,2,7,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,062f73a4b,1.0,3
1,Da FU,6,152,307,1,1,2,0,1,1,2,1,2,1,1,0,41326,507af30fabc5c40d30ec7643e982e013,0,"Da Fu was rescued from the street whereby his mother was believed to be beaten to death by the dog cathers. Da Fu was very mal-nutrition when rescued, he was at around g at 4 months old. He is very smart and a fighter for life, now he is a healthy 4kg 6 months old puppies. Da Fu is a house dog, he likes to be with human and he sleeps in the bed room with us at night. We are giving him away for responsible dog owner and a family who wants dog as a companion. No caging and no long hour leashing of dog. Da Fu goes for walk with us and our dogs without leash, so we will not want him to be leashed or cage for long hours. if you are interested, please call Grace or",3ded98af9,3.0,4
2,Sandy,17,285,264,2,1,3,6,2,3,1,1,2,1,1,0,41326,49669f18048a41e70574a994b38d5903,0,"Hi,I am moving to a new home next month, the new place does not allow pets. I currently have 11 cats at home, sadly I have to put some of them up for adoption. Please help me find a loving home for my adorable cats.",a64e4905d,4.0,1
2,Sun Light,4,292,0,2,2,7,0,1,1,2,2,2,1,1,0,41401,2181fc2a61447996c1e5cee02738b5c3,0,"** Looking For Someone Who Really Love And Adore Cats...And Someone can Share Their Love And Time With Her ** ** Own Pick Up / Collection : Call To Make Arrangement ** ** Must Adopt 2 Of Them, For Them To Play Together ** Interested Please Call : (Emy)",588ac0ef1,2.0,0
1,Maddox,1,307,218,1,1,5,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Maddox is among six siblings abandoned by their heartless owner in Seri Kembangan. He has a cream colored body and black muzzle. All are healthy and adorable, and need loving homes. Neutering and vaccination are compulsory, cost to be borne by adopter. Please call me if interested.",a21f20530,2.0,2
2,Dodi,62,301,0,2,2,0,0,3,2,1,1,1,1,1,0,41401,40e0230e0d1da738c6b7be03fe744204,0,"This cutie answers to the name Dodi, and has a sweet temperament but is extremely manja. She has never been sick because she is a fully indoor cat. Highly pampered, Dodi has provided me and my wife with her charming company for more than five years. However, we have no choice but to re-home Dodi because due to our careers, my wife and I are planning to start life anew overseas in a few months. Furthermore, recently the management of my condo have started to pressure the residents about keeping pets and I am concerned that it is only a matter of time before Dodi can no longer stay in my apartment :( If you are interested to adopt Dodi, we would like to meet and interview you first. If you are chosen as Dodi's new master (or is it slave?), our only request is that you send us fortnightly video updates for awhile so that we can monitor Dodi's welfare. Note: Priority will be given to adopters who have no other pets because Dodi is quite a ""solo"" cat and does not play too well with others. We worry that she may get very stressed or traumatised if forced to live with other cats or dogs.",a3f6438ea,4.0,1
1,Lovebie,24,307,0,1,5,7,0,2,1,3,3,3,1,1,0,41336,c0b92d5934971ba3c02368aba55ad421,0,"He is a happy dog. He is alert against strangers approaching the house, hence a good guard dog. He is friendly towards anyone near to his owner, hence a good friend. He need love from someone that really want to take care of him .I hope someone that has angel heart taht wil love him for his rest of his life. Pls call/sms/whatsapp For Adoption:",7983db8d9,4.0,3
2,Mika,3,247,243,1,3,4,5,2,1,2,2,2,1,1,0,41326,498a3034cb70c571be25f76c8b679f0c,0,"A very friendly, playful and ""Handsome"" kitten. Mika is one male from a litter of 6. We are running out of space so all 6 have to be adopted and loved by you. The breed is Bengal (25%) + American Short Hair (25%) + DSH (50%) Colour is orange + Golden + cream (lines) Best characteristics: He is so playful and would not mind being held and pet. He is the most handsome of his litter and the biggest in size. Also the most fit and fearless! :) However, the moment you hold and cuddle Mika, he will just melt in your arms..... Feeds on ProDiet kitten dry food + occasional ProDiet wet food + Goat's milk. Please check out my other kittens of the same litter.(Amy, sofi, Sherhan, Mika, Bino, Kyle) All have been kept indoors (free roaming) and have never been in contact with grass or other cats. SMS or WhatsApp ONLY",f98b9d62a,3.0,1
1,Sahsa,36,205,0,2,2,5,0,1,2,1,1,1,1,1,0,41326,fe5515e1f85c42ab342162dd74f400c6,0,"Sahsa was a negleted doggie...she is verry loving dog, and verry adorable.... Your heart will melt when seeing her... please Dont buy but Adopt...save 1 life...give this littlemgirl 1 chance to be part of ypur life.... we required the new owner to borne her neutered fee and give her forever home...",9aa5ab22f,1.0,1
2,Three Musketeers,4,262,0,3,1,2,7,2,2,2,2,2,1,3,0,41326,74c32a1bc246204b75218277e44aaf18,0,"A pregnant mother cat was in the house we now stay in. She had three kittens that need a great chance of living in a caring home. All three kittens have very different personalities :) Kitten 1: The only male kitten of the litter. Has a good appetite for food and fun. He is a little timid but after getting to know you is very friendly and lively. Is litter box trained. Kitten 2: She was the runt of the litter but now is healthy and happy. She is adventurous and curious. Is friendly, mild mannered and has a good temperament. Is litter box trained Kitten 3: She has a very unique meow. Is active and likes to discover new things. Can be nervous but adapts to new environments quite easily. Has a good appetite and is friendly. Is litter box trained. They socialise easily with humans and other cats. We decided not to name them because we were already getting too attached. You can name them once they are home with you :)",afda0a2dd,5.0,3
1,Happy B,3,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,Dog 4 Adoption,c17b66965,1.0,3
2,,6,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,22fe332bf9c924d4718005891c63fbed,0,Owner's pet had a litter,838934661,1.0,2
1,,3,307,0,1,2,0,0,2,2,2,3,3,1,1,100,41332,1a9be2d894f8dcf1219ce379733cdf4e,0,He is very active. Really friendly. Loves being around people.,b34a4f038,1.0,4
2,Castle,1,299,266,1,3,0,0,1,1,2,2,2,1,3,0,41401,301a6bb31be7d655693e3e50084ad333,0,"This is Castle the Unstoppable. He is the only boy of the group, although not as brave as Rook, he is the fastest runner, climber, playful, an all round active kitten. He is used to human, but will speed off to hide if surprised He is one of a litter of 3 that I fostered. Originally belongs to my neighbor, but the mother cat moved the kittens over to my house after having her nest constantly disturb by children. The neighbor doesn't want them back. I already have an adult tomcat that is unfriendly toward the litter.",b2145e15d,1.0,1
2,Momot,24,299,0,1,4,0,0,2,2,3,3,3,2,1,1,41345,293f909f2da3b8d3cc600a9aec45e104,0,"lovable, knows how to use poop tray, eats kibbles and/or fish with rice. has ear mites and small injury but still worth alot of love. reason he cannot stay is he fights with the house cats.",c292a8b67,2.0,4
1,Joos,17,307,0,2,1,6,0,3,2,1,1,1,1,1,0,41326,04190b7028ad7eb45266ba57e85635b9,0,Joos is a very dominant and outgoing dog. She is a perfect candidate for a family guarding dog because she can protect the house and her territory as she can warn owners of nearby strangers approaching. She can be very friendly if approached gently. She is very active when going out and enjoys hikes and adventurous walks. Joos has been to hikes to waterfalls and top of mountains and she responds very well to adventure in the jungle. Because of her dominant behaviour and strong character only experienced adopters will be considered as she needs a strong leader that she can rely on. Only calm and assertive adopters are recommended. I can no longer keep Joos because I have too many dogs and I cannot continue to foster her. If I am unreachable through a phone call please drop me a message on whatsapp or sms.,0d6b8efdc,5.0,4
1,SUNNY,19,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41361,3f87b99ed2a58054dddc3a43bc1f82b8,0,"Sunny has had been ill treated at birth, the fosterer took very good care of him. We adopted him for nearly 18 months and he has very well living with us, kids likes it very much as he is well behaved, loyal and show determination to protect his master. As we are relocating to other country, we seek kind people to look after him and he can provide protection to you and your home. p/s: if you are sincere to adopt Sunny. I can ferry him to your place, let him settle down, knowing that my place here is a bit out of everywhere.",4d73d97fd,4.0,4
2,Lola,3,265,0,2,1,2,4,2,2,2,2,2,1,1,0,41326,f2fadb15e3785679ac1a7d4f11ac097d,0,"Tortoiseshell color female, very lovely. She is semi longhair with short tail. Looking for new home. WhatsApp if interested. Tq",2d8ec2cff,3.0,2
2,JJ And Trixy,24,292,265,3,2,6,7,2,2,1,1,1,1,2,0,41401,9a1b0d249fb7c78b10bfdbc819bbefc2,0,"JJ is a mixed Siamese and is very affectionate cat, loyal, playful but well behaved. Trixy is a domestic medium hair. She is JJ's nanny and is the mommy figure to him, even though she's around JJ's age. Both of them are very lovely together and keep each other good company.",1eb1f56ed,5.0,0
1,,21,20,0,1,1,2,7,2,1,1,1,2,1,1,300,41401,52d43f896577efe7d0d4f3bb83a5e18d,0,"He is adorable and energetic. Please ring me if you have time, love and patience for him.",298ae7ea4,1.0,3
2,PUPPY,5,288,266,1,1,6,7,2,1,2,1,2,1,1,0,41401,746e3812f14e3bf226b28e92a6b9c75c,0,"THIS IS PUPPY. HE IS AN ACTIVE CAT AND VERY INQUISITIVE. UNFORTUNATELY AS HE IS A MALE AND HAS NOT BEEN NEUTERED YET; HE HAS A TENDENCY TO START MARKING HIS TERRITORY. THEREFORE, IT IS BEST IF YU WANT TO TAKE HIM THAT YOU HAVE HIM NEUTERED. FOR NOW, I AM KEEPING HIM IN HIS CAGE. I NEED TO LET GO OF ALL MY CATS AS I HAVE HEALTH CONCERNS AND THE MANAGEMENT DOES NOT ALLOW FOR ME TO KEEP PETS ANYMORE. MORE PICS OF PUPPY TO FOLLOW...WATCH THIS SPACE.",360f2c8b9,1.0,2
1,Sam,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,0bc543c4edaf5c9f4e489beb80acfd92,0,He is healthy and very active. You will love them when you see him. please come forward to be their owner.,a4530b1d0,1.0,1
2,Meow1,7,265,0,2,1,2,4,2,2,2,1,2,1,1,0,41401,62996b541298b302e9798f21f6914aae,0,"Meow 1 is very clingy and love to be pampered. An attention seeker and very energetic cat. For viewing appointment and more information, please contact Boon Sin Kee )",97c13bdf2,4.0,4
2,Mummy Sockie,8,266,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,ee1c7b74dab09cdeca318a023e69b60e,0,"Sockie is very manja cat. We have been feeding her since last year. She is expecting babies in a few months time. Honestly, we cannot commit to look after her and her future kitten. If anyone is interested, do Whatsapp me.",cc5892ce1,3.0,4
2,Leo Loki Lexy Lola,5,266,0,3,4,5,7,1,1,2,2,3,1,4,0,41326,01182675bd2fc29088c2e924e5ed43d9,0,"These are Loki, Leo, Lexy and Lola. Born 4th March . I need to find them a new home. Because the community here (we are new to the area) are not too fond of cats. Please do adopt them. They are very cheeky and playful. All of them are male except for Lola.",7678afa65,1.0,4
2,Layla,60,265,254,2,2,3,7,2,2,1,1,1,1,1,0,41401,445755f352ef1a8844de2aed5f542b47,0,"Layla is a lovely cat. We are moving and sadly have to find her a good home. She is easy going, adjusted to kids, loves to be petted, calm, and uses her litter box. She is an indoor cat.",46ed43d61,2.0,2
1,Shih Tzu,24,205,0,1,2,7,0,1,2,1,2,2,1,1,100,41326,09d910bdfed08109d6d3eb88d13ea6ce,0,"The dog was abandoned by his owner. The dog is friendly towards human and obedient. If you are interested, kindly contact me.",553d1ee3b,3.0,1
2,Kairi ã«ã¤ Neko,1,265,0,2,1,4,7,2,3,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,2,"Introducing pretty little Kairi! ♥ Female kitten, 5 weeks old, long-haired calico girl with gorgeous green eyes. ♥ Rescued in Seri Kembangan (/), checked at the vet and given a clean bill of health. ♥ Very calm mannered girl. Gentle and curious personality. ♥ Very manja, loves being lap-cuddled. Sociable around other cats and kittens (as long as they're not aggressive). ♥ Has been de-wormed (once) and given flea medication. Kairi is still too young to be vaccinated. ♥ Currently on Feline Caviar kibbles (dry). Already clever with the litter-box. ***PLEASE READ***: - New family home must be landed (no apartments). - Kairi must be kept INDOORS at all times (home must be cat-proof, NO caging). - Adopters MUST spay/neuter her at the right age. - Kairi must be fed premium food (no Whiskas, Friskies kibbles etc). - Adopters must have a steady vet clinic in case of emergencies. Please drop me an email or call if you feel that you may be just the right person for Kairi. Thank you!",f34d62be0,10.0,2
1,Vic-tor,12,307,200,1,1,5,0,2,1,3,3,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Victor is an abandoned dog found in PJ. Rescued by my neighbor. Tried to find his owner but no luck, so rescuer wants to find him a good home. He is happy go lucky and alert. Will be neutered and vaccinated soon, cost to be borne by adopter. please call if you can give him a good home.",3bc84c4a9,1.0,2
1,Bessy,24,152,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"This is the third lost dog that we found in 3 weeks. My fosterer's male dog in Sunway ran out and brought this girlfriend home:) She is tiny but muscular. Friendly, obedient and loving. We want to find a good home for her. Toilet trained but need regular walks. Indoor dog, no caging or tying up please. Please call if interested.",6b446b436,8.0,2
2,,2,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,378a65ebe445b818902135e5ad58bf12,0,Domestic shorthair kitten. Quiet & loves to cuddle up.,0602a34f3,3.0,3
2,Malley,12,292,0,1,2,5,0,2,1,1,1,1,1,1,0,41327,0caabb2f4c99e242c9f4a0680d4a4081,0,"Malley is an alley cat who was rescued from the engine of a car that tried to roll him over. He has a 'question mark' tail and lovely blue eyes. He is versatile both indoors and outdoors and is good with dogs. He uses a scratching post and is litter box trained with both sand and silica. If he is left outside, he will just use the grass. He responds to his name and eats a lot - so 2 meals a day will suffice or else he will get fat. He has an eye condition which he was born with an a dose of gentamicin ointment once a fortnight helps get rid of the secretion coming from his right eye. We will provide the adoptee with a starter kit i.e. sleeping box and scratching post, food, eye ointment.",d8e2f840e,1.0,3
2,3 Female Kittens,2,266,0,2,2,4,5,2,1,2,2,2,1,3,0,41401,63f23cf27c1114a933054cf4d229c8a9,0,they are all female.,6e3d78857,4.0,1
2,"Penny, Hershey, Olaf And Audrey",4,266,0,3,1,2,4,2,1,2,2,2,1,4,0,41326,49e1f030bf4498092b02afb289cca428,3,"Audrey, Hershey, Olaf and Penny are looking for their forever homes in exchange for loads of purrs and playtime! They deserve serious adopters who can offer them good homes and comfort. Can be adopted separately. Audrey (~2 years) will be vaccinated and spayed before handed over to adopter. No adoption fees however a few conditions apply: 1) To be kept indoors. 2) The kittens need to be spayed/neutered when they reach the right age. They also need to be vaccinated (3 shots in the 1st year). 3) Adopters need to be experienced in taking care of cats.",b574af70f,6.0,2
2,BB,2,299,0,1,6,0,0,1,1,2,2,2,1,1,0,41326,cec9711811ab76146d44bde97b857f09,0,"Thank you Petfinder to get someone to adopt BB so fast today. I believe BB will live happily in the new home. The mother cat brought 5 kittens to my garden. This is the smallest kitten among the 5 kittens (2 were missing). I feed them and let them stay at my garden, I can't adopt them coz I already have 1 dog and 2 cats at home. BB loves to follow me when I am at the garden. He has a unique ""meow"" ie ""ahhh ahhh ahhh"".. Another kitten ""Me"" always ""mee mee meee"". I always hear mee ahhh meee ahhh in the morning when I am preparing their food, so my husband called them opera singers. BB is the most gender kitten I have ever seen, very gentle, not playful, just love to follow human.. initially I thought he is a female cat.",e23c47d1e,6.0,1
1,Hope,5,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41324,b54d61e7eff656ee4c1dde7aaf9a51e0,0,"I saved her after she got ran over by a car. She suffered some injuries, but those injuries are cured after proper care. Hairs are slowly growing up on those wounds. Quite a healthy dog. A very active female dog which I think she needs a lot of attention. Toilet trained.",f4c32b8a5,3.0,4
1,,1,307,0,3,1,2,7,1,1,1,3,3,1,6,0,41336,9cb0011ffd9cc656518ceda05595ae7c,0,it was born at below my car....hope guys can adoption thanks....,7d4fceffc,2.0,3
2,Kitten RA18,1,266,0,1,4,7,0,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,Male-1 1/2mths+. playful and active. open for Malaysia citizen only. prefer married couple. Hope an animal lover can give him a sweet home.,dfc3301fb,3.0,1
2,Butter,36,266,0,2,5,6,7,2,1,2,1,1,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,"Butter was found pregnant and with mouth ulcer. She was very friendly so we rescued her and treated her ulcer. After two weeks, she gave birth to two beautiful kittens which were adopted. Given her friendly personality, she will be a good pet cat. She responses to human talk by meow, enjoys belly rub and knows how to relax. Enjoys petting and loves to eat. She is playful with string toys. She has short legs and is really cute when walking or running to you. I hope you can adhere to below: 1. Provide all basic health care as necessary 2. Must keep her strictly indoor only for her welfare 3. To update once in a while on her condition until fully adapted. Please give her a home and love, she will love you back unconditionally. We respectfully ask for potential adopter to visit Butter or we do house visit prior to final decision of adoption",9d4f21d40,16.0,2
2,6 Twinnies,3,265,264,3,1,2,7,3,2,1,1,2,1,6,0,41327,95d916190a5dcb1efc91cd93e8de4c28,0,"Hi all... There are 6 kittens available for adoption. All has been deworm & vaccined. No adoption fees, all is free. Just take care of them & give ur love to them. Can choose which one U like male or female... Their mom just domestic short hair cat & father is persian mixed domestic short hair cat. If interested, can give me a sms/whatsapp or wechat",31b3d9b10,4.0,4
2,Cat Family Of 4 In Klang Valley,0,266,0,3,1,3,7,1,1,2,2,2,1,4,0,41401,7df4529286b9b9561f6f05d820506073,0,Mother cat with three kittens. Abandoned. Need a home urgently. PLease call or contact me via email if interested.,6cbc126fc,3.0,3
1,Sophie,2,213,307,2,7,0,0,2,1,1,1,2,1,5,0,41326,f873597f23a3ac060c5c7c3526b71344,0,"Sophie is a very adorable puppy and playful girl. She is one of the 5 siblings located in Kepong. She is smart, alert and friendly. She is a very good natured dog and will be great to find a responsible owner who will care for her, and give her a forever. She has a very cute face and is very alert at all times. Once you meet her you will fall in love with her. She needs a foster home urgently. Vaccination and neutering cost to be borne by adopter. Please call (Tony) if you can give this pretty girl a home or even foster her.",48432dfa0,3.0,4
2,,2,265,299,1,1,7,0,2,2,2,2,3,1,1,0,41326,5bd0848dd25ef2c3d36218fe94e78682,0,Anak bulus comel dan aktif.  metro kajang. Selsema sakit mata dah sembuh. Cute and active kitty.  metro kajang. Flu eye infection now recovered. Sori - untuk adopter keluarga shj. Sorry - no student adoption.,dd55841d4,2.0,2
1,Love Puppies,2,307,0,3,1,2,5,2,2,3,3,2,1,9,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Nine puppies!!! That's what this mummy dog produced! Now they need loving, warm homes. Please call. Thank you.",1e87e4110,5.0,4
2,Utih,1,266,0,2,2,7,0,3,1,2,1,3,1,1,0,41326,167119eeb94dec6c615c602952c527c8,0,"UTIH adalah salah sekor dari 5 beradik yg di tinggalkan di hostel BMI unikl di gombak. Mereka ditinggalkan tanpa ibu. Keadaan mereka sangat menyedihkan. Kelaparan, ketakutan dan kesejukkan. Usia mereka dlm lingkugan 2 minggu waktu tu. Mereka diserahkan oleh seorang pelajar bmi yg baik hati. Dia sanggup selamatkan dan serahkan pada saya. Kini UTIH dan yg lain dah besar, kuat, sihat dan ceria. UTIH kuat makan dan kuat nenen. Apa apa pasti dia yang nak dulu. UTIH pandai merayu suara sedih minta nenen atau makan. UTIH penakut sikit dari yang lain. Nakal UTIH seperti anak anak kucing yang lain juga. Pada sesiapa yang sudi ambil UTIH sebagai sebahagian dari keluarga, saya amat lah berbesar hati dan bersyukur kerana UTIH dah ada family baru. Rumah baru. Kawan baru. Moga UTIH sentiasa dijaga rapi dan bahagia dgn keluarga baru.",81ffabdc8,3.0,2
1,Little Panda,2,307,0,1,1,2,7,1,2,1,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,this little boy here is for adoption. he is so cute; he almost acts like a panda. he also has nice markings on his body. he is small-sized but NOT TOY-sized. Jenny will you adopt him? ================================================== Adopters are required to vaccinate and neuter them. We also kindly ask adopters to provide us updates with pictures after adopting them. ==================================================,3e82bfd8d,5.0,1
2,Sabby,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,eebd364e3d526f9fb29fe7b88affbcff,0,"Sabby loves to eat, sleep, play and repeat. Oh she enjoys a good belly rub too. Looking for a good home who thinks that having a black cat is good luck. She will bring you lots of smiles trust me!",0bf83cc3e,2.0,4
