Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
2,Stray #1,1,266,0,2,2,5,7,2,1,2,2,2,1,1,0,41326,153effec7d0987909ad80f82b4f3f1ba,1,"I need urgent help finding home for this mommy cat and her kittens, just born last night. My condo doesn't allow pets and the guards will throw the kittens into dumpster if found out. I'm worried I can't keep her for very long. If possible I need someone who will foster all of them together. I really love this cat, so I hope to find someone who I can trust to look after her and her kittens. Updates: / - a neighbor willing to switch turns with me looking after the cat and the kittens, and willing to adopt the white kitten once it's big enough to be adopted. Therefore the mother cat is no longer up for adoption. Kittens will be given up for adoption after 3 months old. / - application has been sent to SCRATCH for spaying subsidy, and has been approved. 1/1/ - the three kittens has started opening eyes a bit. Yellow/green mucus comes out from the eyes, cleaned with baby oil. The mother cat also tried to move her kittens because someone had been disturbing her resting place. 3/1/ - mother cat has been bathed and cleaned. 16/1/ - a cardboard has been placed on the grill door to prevent kittens from running out. 18/1/ - while cleaning their bedding, I noticed the kittens have better and healthier eyes, so most likely I don't have to keep cleaning their eyes anymore. 20/1/ - kittens are now staying inside the shoe cabinet with shoe boxes outside as their playground, and a hanging ball of yarn. 24/1/ - kittens were given Frontline spray for ticks.",c9ff29578,16.0,3
1,FiFi.,6,307,0,1,1,7,0,2,2,1,1,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"healthy, happy and looking for a good home. please adopt me! please:)",239326fd2,1.0,4
1,Puppy 3,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,Puppy rescued as they were found abandoned in the market. needs an urgent loving home.,8ac1e8eb6,1.0,3
1,Sita,24,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,480f1f4881fd2dcf08e8b211244d6d0e,0,"This is sita, very smart and a good guardian... I hope she gets a responsible owner as she will appreciate u in all ways.",0aa767c04,1.0,4
2,Kausilya,12,265,0,2,4,5,7,2,2,2,2,2,1,1,0,41401,33bf39de4ba436a7e712396f2938fafc,0,"Kausilya is a very loving girl, she enjoys cuddles and lots of attention. She loves to play with toys and run around and enjoy herself.",dde9d290a,3.0,2
1,Coco Girl,1,307,0,2,1,2,5,2,2,2,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,"1 adorable female puppy rescued from USJ1 factory area. She is active, healthy and already spayed and dewormed (not yet vaccinated). Please contact Mdm. Jocelyn at for adoption.",22c2f101e,7.0,3
2,Bebek,3,266,0,1,1,6,0,1,1,2,1,2,1,1,0,41401,ac9a633cf51a70f4a9842e6e1ba91fc9,0,nama sementara adalah bebek. seekor lelaki yang aktif tak bertempat dan manja tak agak2. sangat sihat. owner dulu adalah kakak aku namun kesibukan bekerja menghalang segalanya. suka take over tempat tido aku dan acah2 geget tapi tak keluar kuku. berekor panjang dan tahu berak di tempat sepatutnya .,dd42b35eb,4.0,2
2,Sid And Polly,84,265,0,3,1,7,0,2,2,1,1,1,1,2,0,41401,b24031b5901e9e2d4ef22951f19a2c2e,0,"We have 2 fully trained housecats we are looking for a new home for. Both are spayed, vaccinated and fully housetrained. Very loveable cats. Would like to keep them together.",3970cb015,1.0,3
2,Maya,4,281,295,2,1,6,0,2,1,1,1,1,1,1,0,41326,c0628f98fb4940867706901fd5477ff9,0,Maya is playful and curious. Her fur is beautiful and soft and she has cute white 'socks'.,0cd8ca49f,3.0,1
1,Fifi,24,179,205,2,1,7,0,1,2,3,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,Poodle x Shih Tzu for adoption. Adopter MUST pay for her spaying fees. Only for dog lover and serious adopter!,447233a49,5.0,3
1,Apple & Pebbles,4,307,0,2,2,4,0,2,1,1,1,1,1,2,0,41401,cd431467a017d5bce5f42daa746d7d08,0,"2 adorable female 4-months old puppies up for adoption. Dewormed, vaccinated and soon to be spayed. Rescued from construction site when they were 1 month old. Very smart and sweet. They deserve a loving forever home. Please call me if interested.",bfdab2894,1.0,2
1,CJ,2,154,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,338061b38713d07096c3edc7ea018fed,0,FOUND HIM ON THE ROAD DURING A HEAVY DOWNPOUR ! RESCUED HIM AND HOPE TO FIND HIM A RESPONSIBLE OWNER,26fdc2915,0.0,4
1,KC & JOJO NEED A HOME!!,2,307,307,3,2,0,0,2,1,2,2,2,1,2,0,41332,9ed1d5493d223eaa5024c1a031dbc9c2,0,"These two pups are two months old and have been rescued. Dog catchers unfortunately, took their mother away and they have no one to care for now. Rescuer already has three dogs and cannot take more in.",c0b3f2081,2.0,4
2,Pirate!,2,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41401,f6080f1410be2e82effaa1b8f4dfb247,0,"I found it at Jalan Maarof (Friday, 6 April), alone, besides the dangerous road. I can not have pets at my condo, so I could not keep it (although I would really like too). He was scared at first but after caressing him, he started to purr... He was so small and extremely cute. Now he is with a new owner, Annie. I am sure he will be happy and healthy. I miss him but I am happy to know that he has found a new home! Thanks Annie!",3d13aab91,6.0,2
1,T3,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,1d6a1b32c,1.0,2
1,,3,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41330,f1c38819ddf73d5bf498d09ec869385d,0,"This cute puppy was dumped by its owner yesterday at my apartment guardhouse. It is in good state so far. It has blue grey eyes with light brown fur, very fluffy and cute. Looking for fosters and adopters now! We can help to ferry the puppy to adopter within Klang valley.",6ad1d75b2,4.0,1
1,Market Puppies MF,2,307,0,3,2,5,7,2,2,2,2,2,1,2,0,41326,db784cbcf321e1d8856b312638b94113,0,"This 2 puppies are found wondering the market. They are lovely, playful, and good for companion. Lester Jenny Will you adopt them? ================================================== Adopters are required to vaccinate and neuter them. ==================================================",785150e60,4.0,3
1,Fluffy Snow,8,108,307,2,4,5,7,2,3,1,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,This poor girl was left at the vet by her owner. Now she is looking for a good home. She is a very friendly and loving dog. Lester Jenny Will you adopt her? ================================================== Adopters are required to vaccinate and neuter them. ==================================================,144ad89a5,5.0,2
1,Sonia,3,307,0,2,1,2,7,2,1,2,2,2,1,1,0,41327,7ed6d84e2e6879245e55447aee39c328,0,The puppy is currently taking shelter at SPCA Seberang Perai. Those interested to adopt her may contact us via email.,8102d6dc7,1.0,2
1,Construction Puppies,5,307,0,3,1,2,7,2,2,1,1,1,1,3,0,41326,e2fa9e8c3a7c8e1d210c3d9154a0a26b,0,"They were born in the construction area about 5 months ago and the mommy dog is walking on 3 legs. The guard in the area used the mommy guard as a guard dog but the person that rescued the mommy dog 1.5 yrs ago has just retired recently. No 1 going to take care of them anymore and with the retired guard's help, we managed to get the 3 puppies and the mommy dogs and managed to spay and neuter them recently. The mommy dog is going home with the retired guard that stay nearby. The 3 puppies are boarded at my friend's pet shop. Very playful, alert and obedient.",3b2f6d5b2,5.0,2
2,Chantelle,1,299,306,2,3,7,0,1,1,2,2,2,1,1,0,41326,1565d406c559212ca01bba319c615c1f,0,"ADOPTION - 31/3/ Shahrizan (Pch Krr) ---------------------------------- Chantelle has been abandoned by cat mom and was alone and hungry when I rescued her. Now she has Mighty Monty to brother her and play with her. Absolutely beautiful kitty, clean and in good shape with a nice cute little dinosaur tail. She is only 1 month old at the most. After a shower, she purred and very easy to bottle feed, she takes to the feeding bottle like a pro! Pet lover wishing to own this cutie, please note the must do :- 1) Initial vaccination (3x) at about 3 months of age and yearly vaccination 2) Neutering by six months of age Please text or email your enquiries. I reply as soon as I can. Thanks.",69a15acbb,9.0,1
2,Manu,48,266,0,1,1,2,5,2,1,1,1,1,1,1,0,41401,51b279b3c012570aee06575f4fca765c,0,"Looking for a loving home for a Domestic Shorthair. He is loving, playful and active. He was rescued from the street when he was a kitten. All supplies i.e. food, litter, litter box, toys will be given.",940048b47,5.0,2
1,Poody,12,179,0,1,5,7,0,2,1,3,3,3,1,1,0,41326,5db18e10a591eadbbe67148c5288441d,0,"Poody was found by one of our client in 22 Feb this year. She doesnt manage to keep Poody, because she got few dogs with her at home. She board the dog in our clinic since 22 Feb. Poody is a very gentle, active, friendly, loving, get along easily with human, attention seeker and manja dog:)) Poody came in with the skin problem, but after staying in our place for a few weeks, the fur is growing back. He is gaining weight as well, 5.7kg :) Please contact me if you interested, SEAH or Harley or visit Poody in Yeoh Veterinary Clinic and Surgery in Taman Megah ()",573f877f8,3.0,1
2,Kyan Wolfe,1,266,0,1,2,6,7,2,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,1,"Introducing handsome little Kyan! ♥ Male kitten, 6 weeks old, striped/seal-point kitten with gorgeous blue eyes. ♥ Active & frisky boy. Kyan LOVES to play & run about (even wrestles with his humans), but is never rough. ♥ Knows how to talk (meow) back when spoken to! :) Super-duper manja (absolute lap-cat). ♥ Healthy, has been de-wormed (once), is still too young to be vaccinated. Currently on RC Babycat kibbles (dry). Already clever with the litter-box. ***PLEASE READ***: - Kyan will be ready for leave for his new home ONLY in two weeks time  12th April (at 8 weeks old). - Kyan must be kept INDOORS at all times to avoid unwanted accidents (homes must be cat-proof). - Adopters must neuter him at the right age (there will be a refundable deposit). - Adopters must have a steady vet clinic in case of emergencies, and a good history with cat care. Please drop me an email or call if you feel that you may be just the right person for Kyan. Thank you!",ee370b5cf,4.0,2
2,Mixed Colour Kittens,2,266,0,2,1,2,7,2,1,2,2,2,1,2,0,41326,2922723f8889855551615e8d22f1e0b4,0,"Kittens from a tame mama stray cat who gave birth to them in our office factory. Looking for a sincere cat owner who wants to have a cat companion(s) who will love it and care for it. :) They were born on 19th Aug. Characteristics of the kittens: White, Ginger, Black (F) - shy around people but is active around her siblings. Black and Ginger (F) - intelligent kitten who will look up always whenever people walk near the cage. Active and playful.",4009f9200,5.0,0
1,La-dyy,2,307,0,2,3,0,0,2,2,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Lady is an adorable puppy that looks like a teddy bear. She is probably cross with a spitz or golden but we are not sure. Fun, happy and charming little gal. Vaccination and neutering are compulsory, cost to be borne by adopter. Please call if you can give her a home.",35dcf4794,2.0,3
2,Sonata,15,264,285,2,7,0,0,3,3,1,1,2,1,1,100,41326,23e54862081be8893f32f88cfb2f4bad,0,"This is Sonata, very beautiful girl indeed. She requires special care and deserve better with new owner. im letting her go because i couldnt focus only to her and she wants to be the only cat in the house (thats impossible because i have other cats also). FOR SERIOUS CAT LOVERS ONLY.",5573e21b6,4.0,3
2,Fury,3,266,0,1,2,7,0,1,1,2,2,2,1,1,0,41326,19b6be110a642312cf0db5e713544834,0,"Fury is the name for his bushy tail. He was thrown in front of my house in a box and was weak and hungry. For viewing appointment and more information, please contact foster mom Adrian + No adoption fee required but some criteria will be imposed. Criteria for adoption: 1. able to provide for the cat in all aspects of its life. 2. kept indoors at all time. 3. Neuter once it reaches the right age. 4. any problems in keeping him, adopter must return him to rescuer immediately, no questions asked. 5. MOST IMPORTANT you must be an animal lover and would love animals unconditionally. If you are unsure to adopt, please consult those with experience. We want responsible pet owners. Dont commit to something you are unsure of.",18dab2783,1.0,2
1,Puppy,2,307,0,2,3,4,0,2,2,2,2,2,1,1,0,41326,9e21e5dfa2bdaa786893c980648f5c67,0,"This is the puppy I met in a shop house in Klang, he/she is alone without the mother. Anyone could give him a home and tons of love??",da5295aaf,2.0,0
2,Miley,5,266,265,2,2,7,0,1,1,2,2,2,1,1,0,41401,59de2a27de0d45ad9a3c3b21f618065b,0,"After i gave away my cat's kitten, i have only left with one male cat once his mother cat,Memey died. So i adopt two more cats from pet finder as well. I just wanted the male but was given the female as well. And the female has given birth to two kitten. Since i can only manage to care for few cats, im looking for someone who can adopt one female kitten of mine. She can be very manja at times but can also be scared/shy at times. I hope she can have a new home. I havent neutered her. But will do so if no one's adopting her in few weeks.",47ae048a5,3.0,3
2,Sunbeam,3,266,265,1,3,4,5,2,1,2,2,2,1,1,0,41326,5aca30a29e8290093fee2a334d65d835,0,"Sunbeam is a male ginger kitten who was born in a litter of 2 kitties in the bushes of a condo parking. His sibling is missing but Sunbeam survived the harsh weather conditions and the complaints from condo residents. He's now older, stronger and healthy enough to be rehomed. He's playful, feisty and affectionate. A little easy to be startled so you need to approach him gently. Seeking sincere adopter who is willing to: 1) Provide a loving, permanent home to Sunbeam. 2) Keep him indoor. 3) Give proper health care - Annual vaccination and deworm. 4) Neuter him when he's older. Please WhatsApp or call me if you are able to fulfill the above and genuinely want to adopt Sunbeam. Thank you.",b1dd64fa6,5.0,3
2,Kong Kong,2,266,0,2,7,0,0,2,1,1,1,2,1,1,100,41401,d1f88d405bf4f9ec16b17f22b5d7df36,0,"Kong Kong likes to jump & run around with other kittens and play with her own shadow. After playing, she sits next to me and stare at me with big & pretty eyes for a long time. (She has a very pretty face with girly characteristic:)) She loves to be around with people & also with cats so I prefer her new home has other cats OR the new family adopt her together with one of her brother or sisters. She has finished the 1st vaccination & de-worming and the 2nd vaccination is planned on 24th, Oct. She is litter-trained and currently eating Origen and Taste of the wild kitten food. (She loves to eat can food as well especially Fancy Feast) Adoption fee is RM and I will return back once the new family spayed Kong Kong at the right age. If you want to be Kong Kong's forever family, please call/wassap (Crystal) * I am a Korean and do not speak Malay:) Please talk to me in English, thank you!",8d92ada81,5.0,1
1,Benli,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Swee puppy looking for a home sweet home. If interested pls contact Amy ,0ff50cbd5,4.0,3
2,Fluffy,24,264,265,1,1,2,3,3,3,3,1,2,1,1,50,41326,74dabecce4ddb0c4d08892255974496b,0,"Fluffy and his family was abandon my their owner friend's during their boarding stay. The person responsible is missing in action, and they really need new loving family. I prefer new owner to neuter him. He's very well mannered and well behaved. Very gentle guy and friendly. Loves stroking, hugs and kisses.",c76d9c5b9,4.0,1
1,Angel,36,205,0,2,1,2,7,1,2,1,1,2,1,1,0,41326,fcd8b02aaf1980f03ba0338de8bb1e99,0,"Angel loves people, especially children. Looking for a loving new owner, preferably family, to look after her. If you are interested to adopt her, please leave your contact here or email me. We can arrange meeting time in the evenings or weekends (due to work commmitment).",dd074b8ba,4.0,2
2,The Dark Soul(é»å¤©ä½¿),3,266,0,2,1,0,0,1,1,3,3,3,1,1,0,41401,27798b29cd4d37d2d2295ac2056142ca,0,"I found her at desa park city while I walk my dog,I feed her some cat food she seem hungry ate up fast.she follow everyone who on the park but hide when hear a bell ring or see a dogs.she tame and ""manja""to anyone who pets her.but that's no 1 willing to took her home.As famous know as dog park at desa park city,is hard for me to leave Tis small darkie in the park,so I took a changes here bring her back to my house,Can't keep her longer as I had other alduts cat refuse to took her in.could anyone out there willing to take her with you,please.the picture wasn't look sharp on her but she a nice little one.",b102f525b,3.0,4
1,WaterBabe,3,307,0,3,5,0,0,2,2,1,1,2,1,2,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,She LOVES water.... She will chase your hose. she will go chase the sprays.She will splash all your watering holes.I wonder whether these are reminiscent of how she was bagged with her 9 other siblings & thrown to be drowned in a monsoon drain in Seremban.,cff9a1fec,4.0,3
1,Xena,4,307,0,2,1,0,0,3,1,1,1,2,1,1,0,41327,586f01724ab02882d5eeddc64b3162d0,0,Cute and adorable girl. Very alert and a good guard dog. Does not need a lot of supervision as long as she is pre-occupied with a bone/toy.,f7af4ce3d,1.0,2
1,Olive,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a home sweet home. Commitment to spay is compulsory. If you are interested to adopt pls contact Rachel,99a994cb1,2.0,3
2,Ginger,3,266,0,2,4,0,0,2,1,2,1,1,1,1,0,41326,0a6dda5fb471f2abece20db3351cc147,0,"Ginger was rescued at a busy pasar malam. He's very friendly, loving and playful and his adopters must be willing to shower him with lots of love and care. He must be neutered when he attains age. Kindly contact Claris or  if you're willing to give him a home.",af28491d1,4.0,4
2,Kopi,2,266,0,2,1,2,6,2,1,2,1,2,1,1,0,41326,9a33dfc7f379c07f7088df788cce42be,0,"Believe it or not, I found this kitten walking across the LDP near the Sunway suspension bridge, the kitten was in the middle lane with cars whizzing left and right of it. I managed to stop my car, grab the cat and I have been fattening her up ever since. This happened at about the middle of February . I am putting Kopi (her name) up for adoption because I am already caring for 2 other strays and and I cannot take in a third one due to space constraints. She's a smart kitten, learns quick, she'll make you laugh when she runs, loving too as she constantly wants to be with me, constantly rubbing herself on my leg. Great character and attitude. Help Kopi out guys, she's looking for a good home. Thank you.",4f1d0410d,2.0,2
2,Baby Boy,2,266,0,1,1,7,0,1,1,2,1,2,2,1,9,41326,dd4e471fd184fbb112238745f3bf8c75,1,"Baby Boy is very very manja for a male cat. He gets along well with other cats and dogs. Infact, he manja with one of my dog. Pls watch video. Since he catches flu, he is place at KK Hillpark Vet. Interested adopter can view him at: , Jln Anggerik Eria 31/AT, Kota Kemuning, Shah Alam Tel: Open from 11am-8pm, close on Wednesday There are many more cute kittens, cats, puppies and dogs (all kind of breeds) for adoption. They are at KK Hilpark Animal Clinic.",b022c1924,10.0,1
2,Meow Meow,1,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,Kitten around 3 weeks old. Very bubbly and playful. Rescued from a drain at usj court6 Plz help me to give her a home as i don't have experience in cat handling,5893d408b,2.0,2
1,Nola,4,307,0,2,1,2,0,3,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,Nola is a beautiful German Sherpard mix . She is friendly and very alert. Nola has been vaccinated and dewormed. Nola is a must see. She will make a wonderful companion to anyone. You just have to give her that one chance of a lifetime. Please open your hearts and home to her. Please call if you wish to adopt,8d970238d,4.0,1
2,Kitten For Adoption In Damansara PJ,2,265,0,3,1,5,7,2,2,2,2,2,1,2,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,Found in Damansara Perdana Condo carpark area. Looking for loving family,d2a1b5401,1.0,1
1,Molly,4,128,307,2,2,7,0,1,1,1,1,2,1,1,300,41326,f1f4c6478d2fb6437e7692592f56ebfa,0,"Molly is adorable, toilet trained, has discipline like come sit hand and would fetch her toys (doesn't really return the item to your hand but would bring it back to your area). She gets along with ppl easily. Including her toys, food (orijen; half a pack of 14kgs), stainless steel bowl, shampoo, rubber bathing scrub, drinking set, and heartguard tablets.",1398adca0,5.0,1
2,Shiro,4,266,292,2,2,7,0,2,1,1,1,1,1,1,100,41326,c548bbe8eee34be56ab3833d372612d1,5,"Shiro is a white lilac-pointed kitty who looks a bit like Taylor Swift. She is timid but gentle and very intelligent. She thinks the best place in the world is to be near her human at all times. She will insist on joining you when you watch TV, use the computer, cook, use the toilet, shower and will even try to help you choose the clothes to wear. She looks like a Siamese cat, but she is a local street-born, complete with a double-kink tail. Also like a Siamese cat, she has a wide vocabulary of sounds from cute raspy squeaks to out-loud cries. Her purr motor is loud and turns on very easily. Shiro has a silky soft coat and greatly enjoys playing with her toys and getting her fur brushed. 11 March . Rescued from the streets and was covered with filth, car grease and was mostly skin and bones. 12 March . Shiro was taken to the vet where she was de-wormed and de-fleaed and given antibiotics. She weighed g on that day and pronounced to be a girl and 2 and half months old. 30 March . Shiro was given her first vaccination and was de-wormed again. Her weight has shot up to 1.25kg. The vet thought that she is closer to 3 and half months old at this point. 29 Apr . Done with the second jab and she weighed 1.75kg. 27 May . Done with the third and final vaccination jab. Her weight at this point is 2.15kg. 3 June . Spayed. The adopter shall receive her vaccination card and medical records from the vet. Current diet: * Dr. Gary's Best Breed kibbles. Taste of the Wild cat kibbles. * 2 meals per day of fresh raw chicken/beef pieces mixed with either one of these canned food – Fancy Feast, Monge and Fussie Cat. Or mixed with bonito/sardine flakes (the type sold in Japanese food section) * Favourite treat – washed and blanched ikan bilis mixed with raw chicken. * Also eats raw chicken neck chopped to small kitty bite sizes. Given no more than once a week as it can cause constipation. * She enjoys Farm Fresh plain yoghurt. * As treats, she likes Greenies Roasted Chicken Dental Cat and Greenies Smartbites Skin & Fur Salmon. Cat litter – Shiro currently uses Cat's Best by ÖkoPlus. She loves clean litter boxes and is obsessed with how the flushing toilet works. Suitable adopter – a person who can: * Give Shiro safe indoor environment. * Offer a ""safe room"" to slowly introduce Shiro to her new home. The room must be big enough to put in her litter box, a pet carrier with her toys and bowls of food and water. This is important to ensure she does not freak out when she sees so many new things and people. The room could be a spare toilet or a large pet cage or even the bedroom so that she can sleep with you at night. * Ensure that Shiro is kept indoors always. * Put up with her crying and hiding during the intro period. Shiro is a shy timid cat and she will hide and probably cry for the first few days in her new home. Please be understanding and spend as much time as possible with her to gain her trust and love. * Give Shiro a companion. Shiro hates to be alone. The companion could be a younger cat or a human. *Provide her with nutritous meals suitable for a cat. NOT suitable adopter – a home that: * Leaves Shiro many hours alone. * Has an ""open door” policy – Shiro cannot survive outdoors. To be outdoors, a cat has to have some tough badass attitude, and Shiro has none of it. She is just a complete sweetheart who wants manja and sayang. Please email or text me why you want to adopt Shiro and introduce who you are.",281618ba5,26.0,3
1,LittleBear,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,72da73fe3eec6c512cc04371f97760b5,0,"LittleBear is a sweet, adorable and playful little girl . She loves to be cuddled and played with. She is sure to love anyone that is willing to love and care for her. Adopter should not tie or cage her for long periods of time. Only interested, serious adopters please call the number above. Please remember that a dog is a years commitment, if you cannot commit then please think twice. Donations towards medical fee's is appreciated :)",24af5742e,11.0,3
2,Doebell,2,265,0,2,1,3,7,2,1,1,1,2,1,1,80,41401,8fa9495bdbc7ee2099bb489826916825,0,"my brother found this kitty with two other a month after snowbell came into our home. i'm not sure of the breed but i think its a mix between domestic and those fluffly long haired one (?)...very playful, very friendly :)",7395e5c70,5.0,3
1,Cindy,10,205,218,2,1,2,0,2,2,1,3,3,1,1,0,41326,83c9791a7276342d292f1e602f027ad0,0,Very Friendly and play full. will give with cage.,9668972cc,3.0,3
1,Anson,36,205,0,1,2,7,0,1,2,2,2,2,1,1,100,41401,2ec152f3753f2e2fffe5017d63f832ae,0,cute & adorable,ce0412bad,1.0,3
2,Peppermint,3,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,1,"We found Peppermint about 2 weeks ago, alone without any adult cats or siblings with her. Peppermint was screaming for food, so she clearly was not able to survive in the streets on her own. We rescued her and now we need to find her a home as we have too many cats. She is very loving, active and litter trained. If you are interested in Peppermint, please sms me at . Preferably Malaysians but not students as i believe raising a cat is a big responsibility. Thank you.",5783d40a2,10.0,3
1,Dasch,3,307,0,1,1,2,0,2,1,3,3,3,1,1,0,41326,1a2113010d6048d5410b265347b35c91,0,"This cute little fella needs a home! His brother has been adopted and he is now waiting for his furever home. Friendly little boy, well socialised and healthy - about 3 months old. He looks a little like a dachshund mix from the head and ear shape. Please call and mention 'Dasch' to adopt.",21ae91701,4.0,4
1,Milky,1,307,0,2,7,0,0,1,1,2,2,2,1,1,0,41332,fc5771093356d3e273243738cefea43e,2,"Milky is a mongrel white color coat with black spot. I found her near my taman, she seem to be left out from the pack. She probably 2-3 weeks old and she appear to be healthy and no obvious medical problem or defect. She is cute and smart to learn skill such as toilet manner. She can be a good companion.",3b15c42d3,5.0,2
1,Vivo & Venti - Petaling Jaya,1,307,0,2,1,2,0,2,1,2,1,2,1,2,0,41326,80752b195f327f543eb1be52acff4342,0,"Venti has an extra toe on each hind leg, hence the name! (Yes, did you know that dogs have 5 toes on each fore leg but only 4 on each hind leg?) She was covered in fleas when we first found her, poor thing. Another puppy was found beside her, but it was already dead with its head buried in the soil. Vivo was found with a bite wound on her back, infected with maggots. One of her siblings was found lying nearby with 3 gaping holes in its neck, full of maggots and near death. We were unable to save it, and it died soon after. Vivo however, has since been given veterinary treatment and the wound has healed. They are both happy, active and playful puppies with huge appetites! If you'd like to give them a home, please call/text (ANG)",727b7e63a,7.0,3
1,Chen-chen,72,205,0,1,2,6,7,1,3,1,1,1,1,1,150,41401,9a50c5d66f407a71f04cb6e0ef08c929,0,"Chen-chen is a healthy, loving,chubby, naughty,super cute, lively, cutie, happy and handsomey dog, ever ready for his new home. For serious adopters only.",574919b00,11.0,3
2,Tabby &tammy,3,243,0,2,2,3,4,2,2,2,1,2,1,2,0,41401,1984caa688fee1576d4b783ee6f44501,0,"This 2little kitten,s are brother n sister,potty train n can eat any kind of food humble n lov to play .tammy has long tail n tabby short tail n both of them look alike.if u interested plz do give me a call thnks",a4f6acdb6,0.0,4
1,Dreamer - ( German Sherped Mix),5,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,1,"Dreamer is affectionate and loves to be with people. Very obedient and she knows it when she does something wrong. She can be your all time best friend Requirements for Adoption: ========================= Cost of vaccinations and neutering to be borne by adopter.Vaccinations and neutering/spaying at 6 months of age are COMPULSORY. If you are interested in adopting,kindly contact me by call or sms - Please do not submit an inquiry if you are not serious about adopting.",92f84c5b7,15.0,3
1,One Eyed Jill,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,"One Eyed Jill is the most beautiful girl you would have seen. She is so sweet , calm and has a good temperament. She is a must see. If you wish to adopt or view please call us at",d0d2a12a2,2.0,2
2,FiFi,2,264,0,1,6,7,0,1,3,3,3,3,1,1,0,41401,93dfc7e5d65f9772958c411eb3a8b53f,0,"***Urgent!!! Kittens looking for forever home! Currently I keep the kittens in Cage and put at my neighbor Car Porch as my parents are not allowed me to keeping the Cat. I couldn’t keep them for too long as lately my neighbor starting complained. Please help to share this urgently. Adoption fee: Free Spaying deposit: RM (fully refundable) A neutering deposit of RM needed for adoption. Once neutering was done and proof to me, the deposit will be fully refund. The neutering surgery must be done IN /BEFORE November or else it would not be refund. Interested parties, please contact me at. Cheras Shamelin Area. Name : Fifi (Male) Age : 2-3months",a6c985a00,5.0,0
2,Didi,2,266,0,1,3,5,0,2,1,2,2,2,1,1,0,41326,bd7c5b134046f7ee62af1262d4f409f9,0,"Didi is a healthy male cat. Likes to ply jump around and friendly. He can take wet and solid food easy to take care coz already toilet train (sand). Please call me my number,if interested for Didi and give him a good home and love as a one family member.",47cda4c03,2.0,3
2,Polar  &  Panther,4,251,292,3,1,0,0,2,1,1,1,2,1,2,0,41401,aab6a7b87edc56e6db4d992afb7fce10,2,"-number of kittens : 2 (1 male 1 female) -breed : mixed (BSH & Siamese) -age : 4 months -status :vaccine done,dewormed done -adoption fee : FREE -reason for giving away: already have 5 adult cats at home and my job makes me not able to spend a lot of time with them especially the kittens plus i do rescue for injured kittens as well .",495ad1b56,5.0,1
1,Chelsea And DuDu,3,307,307,2,1,2,7,2,1,2,1,2,1,2,0,41326,9cbd2b6d46f67fa80c58f55dda244642,0,"I found 2 female puppies main road of puncak jalil. I think they might have been dump there and they were also near to a big drain. They were about 4 to 5 weeks old then and they are 3 months old. I took them in temporary as I was scared if they were drop into drain or people might hurt them. I can't keep them for long as I have 5 dogs on my own. They are very lively and friendly, i have exposed them to big dogs so they are not afraid generally. So if you are looking for some love and future dogs to guard ure hse and fun times please consider Chelsea and/or DuDu",c3208c19d,2.0,4
1,,1,307,0,1,5,0,0,1,1,1,1,1,1,1,0,41401,643108e6d5ea3123827c70981a85a1b7,0,FREE FOR ADOPTION!! 1-2 month old Male little Puppy free for adoption. He is very gentle and healthy. Sent it to PAWS for vaccination & neutere. Anyone willing to adopt HIM!!! please email me at Thanks.,533916bd6,1.0,2
